Transaccion Num,Fecha y Hora,Cod Prod,Tipo Venta,Cantidad,Ciudad,Categoría,Subcategoría,origen
626020,2024-08-22 00:05:19.703,CAMB-44180,Online,3,TOK,CAM,CAMB,nuevo_nombre.xlsx
626021,2024-08-22 00:38:04.998,TVSC-14729,Online,1,TOK,TVS,TVSC,nuevo_nombre.xlsx
626022,2024-08-22 03:06:29.990,JUGA-80769,Online,1,TOK,JUG,JUGA,nuevo_nombre.xlsx
626023,2024-08-22 12:37:20.135,ELEG-27936,Online,3,YOK,ELE,ELEG,nuevo_nombre.xlsx
626024,2024-08-22 17:35:55.404,EAGC-95207,Online,1,NAO,EAG,EAGC,nuevo_nombre.xlsx
626025,2024-08-22 20:58:43.936,HIND-23105,Online,1,NAO,HIN,HIND,nuevo_nombre.xlsx
626026,2024-08-23 07:34:56.633,PMUE-67482,Online,3,NAO,PMU,PMUE,nuevo_nombre.xlsx
626027,2024-08-23 15:10:56.592,TREA-22580,Online,1,TOK,TRE,TREA,nuevo_nombre.xlsx
626028,2024-08-24 02:00:33.371,PMUD-11547,Tienda,1,TOK,PMU,PMUD,nuevo_nombre.xlsx
626029,2024-08-24 02:44:21.164,VALB-23835,Online,1,NAO,VAL,VALB,nuevo_nombre.xlsx
626030,2024-08-24 10:53:47.085,VALA-43378,Online,3,KYO,VAL,VALA,nuevo_nombre.xlsx
626031,2024-08-24 13:54:46.729,AUDF-93663,Tienda,2,TOK,AUD,AUDF,nuevo_nombre.xlsx
626032,2024-08-24 23:47:56.670,DEPC-46624,Online,1,OSA,DEP,DEPC,nuevo_nombre.xlsx
626033,2024-08-25 03:48:41.267,DEPC-21455,Online,1,YOK,DEP,DEPC,nuevo_nombre.xlsx
626034,2024-08-25 08:42:46.116,VALA-66912,Online,1,TOK,VAL,VALA,nuevo_nombre.xlsx
626035,2024-08-25 14:48:11.423,DEPA-67315,Online,1,TOK,DEP,DEPA,nuevo_nombre.xlsx
626036,2024-08-25 22:43:20.672,PMUB-53988,Online,1,NAO,PMU,PMUB,nuevo_nombre.xlsx
626037,2024-08-26 08:17:00.666,CAMB-91772,Online,1,OSA,CAM,CAMB,nuevo_nombre.xlsx
626038,2024-08-26 15:06:37.194,CAMG-36891,Online,3,TOK,CAM,CAMG,nuevo_nombre.xlsx
626039,2024-08-26 20:51:06.364,CAME-79427,Online,1,TOK,CAM,CAME,nuevo_nombre.xlsx
626040,2024-08-27 04:13:12.940,EAGA-54137,Online,1,OKA,EAG,EAGA,nuevo_nombre.xlsx
626041,2024-08-27 06:08:48.191,JUGB-51642,Online,1,NAO,JUG,JUGB,nuevo_nombre.xlsx
626042,2024-08-27 09:00:52.090,SALA-13420,Online,1,NAO,SAL,SALA,nuevo_nombre.xlsx
626043,2024-08-27 13:05:18.676,PCTF-40305,Online,1,FUK,PCT,PCTF,nuevo_nombre.xlsx
626044,2024-08-27 20:00:54.198,PMUC-76592,Online,1,NAO,PMU,PMUC,nuevo_nombre.xlsx
626045,2024-08-28 02:25:51.642,ELEG-27936,Online,1,KYO,ELE,ELEG,nuevo_nombre.xlsx
626046,2024-08-28 12:28:57.014,TREC-68039,Online,1,TOK,TRE,TREC,nuevo_nombre.xlsx
626047,2024-08-28 18:48:00.988,EAGC-58193,Online,1,TOK,EAG,EAGC,nuevo_nombre.xlsx
626048,2024-08-28 19:36:14.964,VALA-86017,Tienda,1,OSA,VAL,VALA,nuevo_nombre.xlsx
626049,2024-08-29 06:19:30.883,TREB-65857,Online,1,YOK,TRE,TREB,nuevo_nombre.xlsx
626050,2024-08-29 16:23:48.219,HINC-50077,Online,1,NAO,HIN,HINC,nuevo_nombre.xlsx
626051,2024-08-30 00:33:09.863,TCLC-53203,Online,2,OSA,TCL,TCLC,nuevo_nombre.xlsx
626052,2024-08-30 03:47:58.264,PMUC-85322,Online,1,TOK,PMU,PMUC,nuevo_nombre.xlsx
626053,2024-08-30 13:01:23.289,DEPC-34897,Online,1,NAO,DEP,DEPC,nuevo_nombre.xlsx
626054,2024-08-30 22:58:15.944,GFTB-12530,Tienda,1,YOK,GFT,GFTB,nuevo_nombre.xlsx
626055,2024-08-30 23:31:31.960,TREA-18786,Online,1,KAW,TRE,TREA,nuevo_nombre.xlsx
626056,2024-08-31 06:35:36.671,TVSJ-52725,Online,1,TOK,TVS,TVSJ,nuevo_nombre.xlsx
626057,2024-08-31 17:37:19.652,HINC-50077,Online,1,TOK,HIN,HINC,nuevo_nombre.xlsx
626058,2024-08-31 20:55:22.438,ELEA-52077,Tienda,3,YOK,ELE,ELEA,nuevo_nombre.xlsx
626059,2024-09-01 02:43:26.451,CAMG-19965,Online,1,OSA,CAM,CAMG,nuevo_nombre.xlsx
626060,2024-09-01 04:15:49.669,CAMB-92521,Online,3,TOK,CAM,CAMB,nuevo_nombre.xlsx
626061,2024-09-01 14:15:29.914,EAGA-50329,Online,2,OSA,EAG,EAGA,nuevo_nombre.xlsx
626062,2024-09-01 21:42:46.759,SALB-55826,Online,1,YOK,SAL,SALB,nuevo_nombre.xlsx
626063,2024-09-01 23:37:43.524,TVSG-72043,Online,1,CHI,TVS,TVSG,nuevo_nombre.xlsx
626064,2024-09-02 04:13:35.198,AUDE-80545,Online,1,YOK,AUD,AUDE,nuevo_nombre.xlsx
626065,2024-09-02 15:19:54.593,EAGB-93225,Online,1,TOK,EAG,EAGB,nuevo_nombre.xlsx
626066,2024-09-02 23:02:23.528,CAMC-67490,Online,1,OSA,CAM,CAMC,nuevo_nombre.xlsx
626067,2024-09-03 00:30:51.600,CAMB-51587,Online,1,TOK,CAM,CAMB,nuevo_nombre.xlsx
626068,2024-09-03 03:47:54.354,PCTG-83764,Online,1,TOK,PCT,PCTG,nuevo_nombre.xlsx
626069,2024-09-03 09:08:53.598,AUDC-26674,Online,1,TOK,AUD,AUDC,nuevo_nombre.xlsx
626070,2024-09-03 12:46:08.481,TVSA-86884,Online,1,HIR,TVS,TVSA,nuevo_nombre.xlsx
626071,2024-09-03 18:56:38.165,TREC-66159,Online,1,TOK,TRE,TREC,nuevo_nombre.xlsx
626072,2024-09-04 04:04:41.677,EAGB-35294,Online,1,NAO,EAG,EAGB,nuevo_nombre.xlsx
626073,2024-09-04 08:38:17.622,JUGB-71287,Online,1,KYO,JUG,JUGB,nuevo_nombre.xlsx
626074,2024-09-04 16:34:02.464,EAGC-76430,Tienda,1,YOK,EAG,EAGC,nuevo_nombre.xlsx
626075,2024-09-05 00:13:29.221,ELED-72973,Online,3,CHI,ELE,ELED,nuevo_nombre.xlsx
626076,2024-09-05 11:13:26.655,TVSG-83930,Online,1,NAO,TVS,TVSG,nuevo_nombre.xlsx
626077,2024-09-05 21:26:12.763,TVSG-42564,Online,1,TOK,TVS,TVSG,nuevo_nombre.xlsx
626078,2024-09-05 23:09:24.858,AUDC-86094,Online,1,TOK,AUD,AUDC,nuevo_nombre.xlsx
626079,2024-09-06 10:15:11.432,GFTB-59305,Tienda,1,OSA,GFT,GFTB,nuevo_nombre.xlsx
626080,2024-09-06 21:51:52.078,VALD-70662,Online,1,TOK,VAL,VALD,nuevo_nombre.xlsx
626081,2024-09-07 09:09:06.733,PMUA-91660,Online,1,TOK,PMU,PMUA,nuevo_nombre.xlsx
626082,2024-09-07 20:08:20.906,TREA-12574,Online,3,TOK,TRE,TREA,nuevo_nombre.xlsx
626083,2024-09-07 21:34:32.267,CAME-19012,Online,1,OSA,CAM,CAME,nuevo_nombre.xlsx
626084,2024-09-08 03:09:53.501,SALC-16651,Online,1,TOK,SAL,SALC,nuevo_nombre.xlsx
626085,2024-09-08 08:07:28.410,TVSE-38644,Online,1,TOK,TVS,TVSE,nuevo_nombre.xlsx
626086,2024-09-08 19:22:37.276,CAMB-10246,Online,1,TOK,CAM,CAMB,nuevo_nombre.xlsx
626087,2024-09-08 23:13:30.562,PMUB-93875,Online,3,TOK,PMU,PMUB,nuevo_nombre.xlsx
626088,2024-09-09 09:29:50.853,ELEA-95730,Online,1,TOK,ELE,ELEA,nuevo_nombre.xlsx
626089,2024-09-09 19:35:32.955,TCLB-22760,Online,1,TOK,TCL,TCLB,nuevo_nombre.xlsx
626090,2024-09-10 07:25:06.860,TVSA-71943,Tienda,1,TOK,TVS,TVSA,nuevo_nombre.xlsx
626091,2024-09-10 11:13:21.808,TVSF-66259,Online,1,TOK,TVS,TVSF,nuevo_nombre.xlsx
626092,2024-09-10 14:47:11.335,GFTA-55595,Online,1,TOK,GFT,GFTA,nuevo_nombre.xlsx
626093,2024-09-10 17:54:52.761,HINC-99639,Online,3,KYO,HIN,HINC,nuevo_nombre.xlsx
626094,2024-09-10 21:50:48.937,EAGA-42140,Tienda,2,TOK,EAG,EAGA,nuevo_nombre.xlsx
626095,2024-09-11 03:06:17.969,VALA-86017,Online,1,NAO,VAL,VALA,nuevo_nombre.xlsx
626096,2024-09-11 04:41:10.843,AUDB-93155,Online,1,NAO,AUD,AUDB,nuevo_nombre.xlsx
626097,2024-09-11 09:46:23.511,SALC-74981,Online,1,TOK,SAL,SALC,nuevo_nombre.xlsx
626098,2024-09-11 13:38:39.287,CAME-79427,Online,1,TOK,CAM,CAME,nuevo_nombre.xlsx
626099,2024-09-11 20:50:28.299,PMUD-72375,Online,1,TOK,PMU,PMUD,nuevo_nombre.xlsx
626100,2024-09-12 07:01:53.691,AUDD-14707,Tienda,1,TOK,AUD,AUDD,nuevo_nombre.xlsx
626101,2024-09-12 07:36:11.388,CAMD-21652,Online,1,TOK,CAM,CAMD,nuevo_nombre.xlsx
626102,2024-09-12 16:59:58.935,TVSF-52972,Online,2,TOK,TVS,TVSF,nuevo_nombre.xlsx
626103,2024-09-13 02:58:00.350,TVSE-39365,Tienda,1,OSA,TVS,TVSE,nuevo_nombre.xlsx
626104,2024-09-13 03:24:04.986,TVSK-29455,Online,1,OSA,TVS,TVSK,nuevo_nombre.xlsx
626105,2024-09-13 09:10:14.874,JUGB-13067,Online,1,SAI,JUG,JUGB,nuevo_nombre.xlsx
626106,2024-09-13 11:07:20.119,PCTF-39766,Online,2,KYO,PCT,PCTF,nuevo_nombre.xlsx
626107,2024-09-13 14:09:23.689,PCTB-39061,Online,1,TOK,PCT,PCTB,nuevo_nombre.xlsx
626108,2024-09-13 23:53:41.263,ELEB-64108,Tienda,1,TOK,ELE,ELEB,nuevo_nombre.xlsx
626109,2024-09-14 01:06:20.906,TVSG-43857,Online,2,TOK,TVS,TVSG,nuevo_nombre.xlsx
626110,2024-09-14 04:18:26.052,HINA-51521,Online,1,TOK,HIN,HINA,nuevo_nombre.xlsx
626111,2024-09-14 10:28:42.237,PMUB-64632,Online,1,YOK,PMU,PMUB,nuevo_nombre.xlsx
626112,2024-09-14 12:36:21.357,TVSH-64984,Online,3,TOK,TVS,TVSH,nuevo_nombre.xlsx
626113,2024-09-14 19:03:54.765,AUDF-86055,Online,1,OKA,AUD,AUDF,nuevo_nombre.xlsx
626114,2024-09-14 20:09:21.730,ELEA-52753,Tienda,1,KAW,ELE,ELEA,nuevo_nombre.xlsx
626115,2024-09-15 01:48:41.195,SALC-16651,Online,1,TOK,SAL,SALC,nuevo_nombre.xlsx
626116,2024-09-15 13:01:28.537,TVSC-31110,Online,3,TOK,TVS,TVSC,nuevo_nombre.xlsx
626117,2024-09-15 14:07:21.718,GFTB-31427,Online,1,TOK,GFT,GFTB,nuevo_nombre.xlsx
626118,2024-09-15 19:34:50.782,VALC-29478,Online,1,OSA,VAL,VALC,nuevo_nombre.xlsx
626119,2024-09-15 21:21:28.116,TREB-15387,Online,3,TOK,TRE,TREB,nuevo_nombre.xlsx
626120,2024-09-16 08:07:22.477,AUDF-40301,Online,1,TOK,AUD,AUDF,nuevo_nombre.xlsx
626121,2024-09-16 09:55:55.738,VJGA-75858,Online,1,OSA,VJG,VJGA,nuevo_nombre.xlsx
626122,2024-09-16 21:55:04.604,TCLA-36993,Online,1,TOK,TCL,TCLA,nuevo_nombre.xlsx
626123,2024-09-17 01:03:30.803,CAMC-26079,Online,1,YOK,CAM,CAMC,nuevo_nombre.xlsx
626124,2024-09-17 06:04:46.980,ELEH-14712,Tienda,1,OSA,ELE,ELEH,nuevo_nombre.xlsx
626125,2024-09-17 17:41:37.442,CAMF-49001,Online,1,CHI,CAM,CAMF,nuevo_nombre.xlsx
626126,2024-09-17 21:47:18.015,PCTA-27622,Online,1,TOK,PCT,PCTA,nuevo_nombre.xlsx
626127,2024-09-18 07:23:48.049,SVSB-99945,Online,2,KOB,SVS,SVSB,nuevo_nombre.xlsx
626128,2024-09-18 13:35:31.685,SALA-92498,Online,1,OSA,SAL,SALA,nuevo_nombre.xlsx
626129,2024-09-18 18:12:55.309,TVSC-95847,Online,3,TOK,TVS,TVSC,nuevo_nombre.xlsx
626130,2024-09-19 03:34:33.923,SVSC-92567,Online,3,TOK,SVS,SVSC,nuevo_nombre.xlsx
626131,2024-09-19 10:16:22.006,TVSJ-52725,Online,1,SAP,TVS,TVSJ,nuevo_nombre.xlsx
626132,2024-09-19 10:18:13.927,EAGA-14021,Online,2,SAP,EAG,EAGA,nuevo_nombre.xlsx
626133,2024-09-19 14:42:28.958,TVSF-79386,Tienda,1,TOK,TVS,TVSF,nuevo_nombre.xlsx
626134,2024-09-20 01:29:43.857,AUDA-72639,Online,1,TOK,AUD,AUDA,nuevo_nombre.xlsx
626135,2024-09-20 03:34:24.142,TVSG-12052,Online,1,TOK,TVS,TVSG,nuevo_nombre.xlsx
626136,2024-09-20 14:12:46.945,SVSB-53445,Online,1,NAO,SVS,SVSB,nuevo_nombre.xlsx
626137,2024-09-20 21:50:14.905,PCTF-40305,Tienda,1,NAO,PCT,PCTF,nuevo_nombre.xlsx
626138,2024-09-21 03:31:08.573,GFTA-57004,Online,1,TOK,GFT,GFTA,nuevo_nombre.xlsx
626139,2024-09-21 06:13:07.242,TREC-29209,Online,1,OSA,TRE,TREC,nuevo_nombre.xlsx
626140,2024-09-21 12:20:24.632,HINB-53398,Online,2,TOK,HIN,HINB,nuevo_nombre.xlsx
626141,2024-09-21 14:42:39.686,PCTB-85135,Online,1,TOK,PCT,PCTB,nuevo_nombre.xlsx
626142,2024-09-21 22:06:22.841,VALA-66912,Online,1,OSA,VAL,VALA,nuevo_nombre.xlsx
626143,2024-09-21 22:28:51.655,ELEA-52753,Online,1,NAO,ELE,ELEA,nuevo_nombre.xlsx
626144,2024-09-22 05:55:07.648,VALC-89709,Online,1,TOK,VAL,VALC,nuevo_nombre.xlsx
626145,2024-09-22 07:39:48.199,TVSF-68361,Online,1,TOK,TVS,TVSF,nuevo_nombre.xlsx
626146,2024-09-22 11:36:09.699,EAGB-87559,Tienda,2,KOB,EAG,EAGB,nuevo_nombre.xlsx
626147,2024-09-22 19:46:49.081,TREA-54559,Tienda,1,TOK,TRE,TREA,nuevo_nombre.xlsx
626148,2024-09-23 03:26:40.307,ELEA-16925,Online,2,SAI,ELE,ELEA,nuevo_nombre.xlsx
626149,2024-09-23 12:21:22.233,TREB-88970,Online,1,TOK,TRE,TREB,nuevo_nombre.xlsx
626150,2024-09-23 16:58:55.448,VALC-92225,Online,1,YOK,VAL,VALC,nuevo_nombre.xlsx
626151,2024-09-23 17:18:10.768,CAMG-36891,Online,1,SAP,CAM,CAMG,nuevo_nombre.xlsx
626152,2024-09-24 00:58:26.417,HIND-75394,Online,1,OSA,HIN,HIND,nuevo_nombre.xlsx
626153,2024-09-24 03:33:53.708,CAMG-10217,Online,1,YOK,CAM,CAMG,nuevo_nombre.xlsx
626154,2024-09-24 06:24:47.030,SALD-54535,Online,1,TOK,SAL,SALD,nuevo_nombre.xlsx
626155,2024-09-24 13:51:10.444,DEPC-49398,Online,1,CHI,DEP,DEPC,nuevo_nombre.xlsx
626156,2024-09-25 00:51:31.498,AUDD-72622,Online,1,OKA,AUD,AUDD,nuevo_nombre.xlsx
626157,2024-09-25 10:08:24.564,VALC-66861,Online,1,NAO,VAL,VALC,nuevo_nombre.xlsx
626158,2024-09-25 16:57:56.735,CAMC-93921,Online,1,TOK,CAM,CAMC,nuevo_nombre.xlsx
626159,2024-09-25 17:16:30.883,HOGC-91549,Tienda,1,TOK,HOG,HOGC,nuevo_nombre.xlsx
626160,2024-09-26 00:07:00.210,JUGA-19374,Online,1,TOK,JUG,JUGA,nuevo_nombre.xlsx
626161,2024-09-26 02:45:53.870,PMUA-46620,Online,1,YOK,PMU,PMUA,nuevo_nombre.xlsx
626162,2024-09-26 07:07:34.380,TVSF-89636,Online,3,TOK,TVS,TVSF,nuevo_nombre.xlsx
626163,2024-09-26 09:54:59.727,HINB-61066,Online,2,FUK,HIN,HINB,nuevo_nombre.xlsx
626164,2024-09-26 19:16:54.694,ELEH-98580,Online,1,TOK,ELE,ELEH,nuevo_nombre.xlsx
626165,2024-09-27 05:06:36.659,TVSB-75678,Online,1,FUK,TVS,TVSB,nuevo_nombre.xlsx
626166,2024-09-27 05:32:50.202,HOGA-66297,Online,1,OSA,HOG,HOGA,nuevo_nombre.xlsx
626167,2024-09-27 12:22:11.151,EAGA-99524,Online,2,YOK,EAG,EAGA,nuevo_nombre.xlsx
626168,2024-09-27 17:37:49.413,SALC-16651,Online,1,OSA,SAL,SALC,nuevo_nombre.xlsx
626169,2024-09-28 04:16:59.392,PCTC-51525,Tienda,1,OSA,PCT,PCTC,nuevo_nombre.xlsx
626170,2024-09-28 13:15:52.771,HOGB-92802,Tienda,1,NAO,HOG,HOGB,nuevo_nombre.xlsx
626171,2024-09-28 16:16:39.801,TREC-33239,Online,1,TOK,TRE,TREC,nuevo_nombre.xlsx
626172,2024-09-28 20:46:01.790,PCTG-83764,Online,1,NAO,PCT,PCTG,nuevo_nombre.xlsx
626173,2024-09-28 21:06:00.580,TVSC-31110,Online,1,SAP,TVS,TVSC,nuevo_nombre.xlsx
626174,2024-09-29 07:00:38.509,HINC-71647,Tienda,1,TOK,HIN,HINC,nuevo_nombre.xlsx
626175,2024-09-29 10:07:55.523,PCTA-87890,Online,2,TOK,PCT,PCTA,nuevo_nombre.xlsx
626176,2024-09-29 19:02:06.509,HINB-52731,Online,1,TOK,HIN,HINB,nuevo_nombre.xlsx
626177,2024-09-30 05:10:21.359,AUDD-93430,Online,3,TOK,AUD,AUDD,nuevo_nombre.xlsx
626178,2024-09-30 11:57:28.540,CAMB-76266,Online,3,FUK,CAM,CAMB,nuevo_nombre.xlsx
626179,2024-09-30 21:25:15.457,TVSF-66259,Online,1,OSA,TVS,TVSF,nuevo_nombre.xlsx
626180,2024-10-01 06:32:55.193,VALD-70662,Online,1,TOK,VAL,VALD,nuevo_nombre.xlsx
626181,2024-10-01 16:25:59.632,EAGC-89228,Online,1,TOK,EAG,EAGC,nuevo_nombre.xlsx
626182,2024-10-02 04:03:10.032,PCTA-58873,Online,1,TOK,PCT,PCTA,nuevo_nombre.xlsx
626183,2024-10-02 14:47:56.196,SALA-13420,Online,3,OSA,SAL,SALA,nuevo_nombre.xlsx
626184,2024-10-03 00:01:41.282,SALC-14541,Tienda,1,NAO,SAL,SALC,nuevo_nombre.xlsx
626185,2024-10-03 06:53:07.730,SVSB-99945,Online,1,YOK,SVS,SVSB,nuevo_nombre.xlsx
626186,2024-10-03 13:53:31.994,TVSC-32293,Online,1,TOK,TVS,TVSC,nuevo_nombre.xlsx
626187,2024-10-03 18:58:24.284,TCLB-22760,Online,2,SAI,TCL,TCLB,nuevo_nombre.xlsx
626188,2024-10-03 19:09:28.089,JUGC-55410,Online,1,SEN,JUG,JUGC,nuevo_nombre.xlsx
626189,2024-10-03 22:13:07.200,TVSG-30035,Online,1,TOK,TVS,TVSG,nuevo_nombre.xlsx
626190,2024-10-04 05:02:54.889,EAGB-64686,Online,1,FUK,EAG,EAGB,nuevo_nombre.xlsx
626191,2024-10-04 06:02:39.654,PMUB-81384,Online,1,NAO,PMU,PMUB,nuevo_nombre.xlsx
626192,2024-10-04 13:59:25.741,TVSH-94394,Online,1,TOK,TVS,TVSH,nuevo_nombre.xlsx
626193,2024-10-04 23:27:35.361,HINC-73541,Online,1,TOK,HIN,HINC,nuevo_nombre.xlsx
626194,2024-10-05 00:05:02.249,TVSE-31733,Online,1,KYO,TVS,TVSE,nuevo_nombre.xlsx
626195,2024-10-05 06:47:05.563,PMUC-44971,Online,1,TOK,PMU,PMUC,nuevo_nombre.xlsx
626196,2024-10-05 17:57:44.416,TVSK-97454,Online,1,OSA,TVS,TVSK,nuevo_nombre.xlsx
626197,2024-10-05 23:01:37.535,CAME-43041,Tienda,1,KAW,CAM,CAME,nuevo_nombre.xlsx
626198,2024-10-06 06:19:41.306,HOGB-92802,Online,1,TOK,HOG,HOGB,nuevo_nombre.xlsx
626199,2024-10-06 06:54:48.907,TVSF-52972,Online,1,YOK,TVS,TVSF,nuevo_nombre.xlsx
626200,2024-10-06 07:13:19.288,CAMB-72325,Tienda,1,OSA,CAM,CAMB,nuevo_nombre.xlsx
626201,2024-10-06 07:13:56.798,PMUF-90686,Tienda,1,TOK,PMU,PMUF,nuevo_nombre.xlsx
626202,2024-10-06 12:07:02.161,VALB-23835,Online,1,OSA,VAL,VALB,nuevo_nombre.xlsx
626203,2024-10-06 15:43:02.784,HINC-10939,Online,1,YOK,HIN,HINC,nuevo_nombre.xlsx
626204,2024-10-07 02:50:33.568,JUGC-29874,Online,3,NAO,JUG,JUGC,nuevo_nombre.xlsx
626205,2024-10-07 09:14:30.738,PMUB-20564,Online,1,KYO,PMU,PMUB,nuevo_nombre.xlsx
626206,2024-10-07 10:14:39.996,AUDA-69994,Online,1,OSA,AUD,AUDA,nuevo_nombre.xlsx
626207,2024-10-07 11:19:27.382,PCTF-64290,Online,3,KYO,PCT,PCTF,nuevo_nombre.xlsx
626208,2024-10-07 12:45:44.042,ELEC-75599,Online,3,OSA,ELE,ELEC,nuevo_nombre.xlsx
626209,2024-10-07 14:32:30.308,VALD-50052,Online,1,SAI,VAL,VALD,nuevo_nombre.xlsx
626210,2024-10-07 22:44:02.384,PMUB-64632,Online,1,YOK,PMU,PMUB,nuevo_nombre.xlsx
626211,2024-10-08 03:17:23.805,AUDC-77489,Online,1,TOK,AUD,AUDC,nuevo_nombre.xlsx
626212,2024-10-08 06:21:06.095,PMUF-91948,Online,2,HIR,PMU,PMUF,nuevo_nombre.xlsx
626213,2024-10-08 12:32:38.680,TCLA-18358,Tienda,1,OSA,TCL,TCLA,nuevo_nombre.xlsx
626214,2024-10-08 19:38:44.362,EAGC-76430,Tienda,2,OSA,EAG,EAGC,nuevo_nombre.xlsx
626215,2024-10-08 23:00:37.844,PMUC-76592,Online,1,TOK,PMU,PMUC,nuevo_nombre.xlsx
626216,2024-10-09 05:55:18.588,HIND-67560,Online,1,OKA,HIN,HIND,nuevo_nombre.xlsx
626217,2024-10-09 15:43:01.436,GFTA-84928,Online,3,NAO,GFT,GFTA,nuevo_nombre.xlsx
626218,2024-10-09 21:23:24.956,HINB-81416,Online,1,TOK,HIN,HINB,nuevo_nombre.xlsx
626219,2024-10-10 06:10:13.801,PCTE-43854,Online,1,HIR,PCT,PCTE,nuevo_nombre.xlsx
626220,2024-10-10 09:28:57.611,EAGA-33983,Online,2,TOK,EAG,EAGA,nuevo_nombre.xlsx
626221,2024-10-10 13:13:10.609,ELEH-84269,Online,1,KOB,ELE,ELEH,nuevo_nombre.xlsx
626222,2024-10-10 17:21:07.245,HINC-99639,Online,1,NAO,HIN,HINC,nuevo_nombre.xlsx
626223,2024-10-11 01:10:52.271,TREC-59280,Online,1,OSA,TRE,TREC,nuevo_nombre.xlsx
626224,2024-10-11 03:12:04.533,PMUD-39558,Online,3,YOK,PMU,PMUD,nuevo_nombre.xlsx
626225,2024-10-11 08:36:46.561,AUDG-75395,Online,1,OSA,AUD,AUDG,nuevo_nombre.xlsx
626226,2024-10-11 10:42:04.748,ELEG-27936,Online,1,TOK,ELE,ELEG,nuevo_nombre.xlsx
626227,2024-10-11 22:39:45.772,HINB-80143,Online,1,NAA,HIN,HINB,nuevo_nombre.xlsx
626228,2024-10-12 02:46:12.100,VALB-75862,Tienda,1,CHI,VAL,VALB,nuevo_nombre.xlsx
626229,2024-10-12 08:14:55.894,TVSA-69059,Online,1,OSA,TVS,TVSA,nuevo_nombre.xlsx
626230,2024-10-12 16:35:40.102,TVSB-25580,Tienda,1,TOK,TVS,TVSB,nuevo_nombre.xlsx
626231,2024-10-12 20:56:51.975,TVSB-60547,Online,1,OSA,TVS,TVSB,nuevo_nombre.xlsx
626232,2024-10-13 08:23:35.853,PCTF-64290,Online,2,TOK,PCT,PCTF,nuevo_nombre.xlsx
626233,2024-10-13 17:03:42.783,JUGB-60734,Tienda,1,TOK,JUG,JUGB,nuevo_nombre.xlsx
626234,2024-10-13 17:16:17.315,PCTF-64290,Online,1,TOK,PCT,PCTF,nuevo_nombre.xlsx
626235,2024-10-13 19:42:55.291,VALB-75592,Online,1,TOK,VAL,VALB,nuevo_nombre.xlsx
626236,2024-10-14 06:58:16.872,PCTF-75629,Online,3,YOK,PCT,PCTF,nuevo_nombre.xlsx
626237,2024-10-14 16:13:21.314,PMUC-72771,Online,3,TOK,PMU,PMUC,nuevo_nombre.xlsx
626238,2024-10-14 16:19:42.079,PMUC-95197,Online,1,YOK,PMU,PMUC,nuevo_nombre.xlsx
626239,2024-10-15 03:10:15.875,TREC-57141,Online,1,TOK,TRE,TREC,nuevo_nombre.xlsx
626240,2024-10-15 11:38:17.048,PMUA-32333,Online,1,TOK,PMU,PMUA,nuevo_nombre.xlsx
626241,2024-10-15 21:03:10.046,PMUE-20159,Online,1,KOB,PMU,PMUE,nuevo_nombre.xlsx
626242,2024-10-16 05:02:11.235,VJGA-88176,Online,1,TOK,VJG,VJGA,nuevo_nombre.xlsx
626243,2024-10-16 10:42:55.879,SALC-71987,Online,1,NAO,SAL,SALC,nuevo_nombre.xlsx
626244,2024-10-16 18:38:42.891,CAME-33056,Online,1,TOK,CAM,CAME,nuevo_nombre.xlsx
626245,2024-10-17 04:32:42.022,DEPB-60297,Online,2,OSA,DEP,DEPB,nuevo_nombre.xlsx
626246,2024-10-17 14:03:11.712,GFTB-92933,Online,1,OSA,GFT,GFTB,nuevo_nombre.xlsx
626247,2024-10-18 01:40:58.247,CAMB-91772,Online,2,TOK,CAM,CAMB,nuevo_nombre.xlsx
626248,2024-10-18 03:18:29.141,CAMF-10559,Online,3,TOK,CAM,CAMF,nuevo_nombre.xlsx
626249,2024-10-18 10:54:54.313,HIND-12319,Online,1,OSA,HIN,HIND,nuevo_nombre.xlsx
626250,2024-10-18 12:29:12.329,HOGB-62427,Online,1,TOK,HOG,HOGB,nuevo_nombre.xlsx
626251,2024-10-18 17:53:36.620,TVSD-34212,Online,1,TOK,TVS,TVSD,nuevo_nombre.xlsx
626252,2024-10-18 22:01:04.495,HOGC-38780,Tienda,2,HIR,HOG,HOGC,nuevo_nombre.xlsx
626253,2024-10-19 02:44:55.375,VALB-76040,Online,1,TOK,VAL,VALB,nuevo_nombre.xlsx
626254,2024-10-19 04:11:53.663,EAGA-87908,Online,1,TOK,EAG,EAGA,nuevo_nombre.xlsx
626255,2024-10-19 14:52:24.929,ELEB-46189,Tienda,1,NAO,ELE,ELEB,nuevo_nombre.xlsx
626256,2024-10-19 20:54:15.554,PMUB-53988,Online,1,KAW,PMU,PMUB,nuevo_nombre.xlsx
626257,2024-10-20 00:56:00.136,SALC-64898,Online,2,TOK,SAL,SALC,nuevo_nombre.xlsx
626258,2024-10-20 04:27:14.177,DEPB-60297,Tienda,1,YOK,DEP,DEPB,nuevo_nombre.xlsx
626259,2024-10-20 06:26:31.866,CAMG-32626,Online,2,OSA,CAM,CAMG,nuevo_nombre.xlsx
626260,2024-10-20 15:49:35.438,EAGB-52586,Tienda,3,OSA,EAG,EAGB,nuevo_nombre.xlsx
